opcode,lcs_source_command,vcs_target,vcs_target_function,vcs_descriptor,vcs_local_offset,vcs_selector,status
488,COMMAND_ADD_ROUTE_POINT,0x00081ff8,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
489,COMMAND_PRINT_WITH_NUMBER_BIG,0x0008200c,FUN_0008200c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
490,COMMAND_PRINT_WITH_NUMBER,0x00082050,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
491,COMMAND_PRINT_WITH_NUMBER_NOW,0x00082064,FUN_00082064,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
492,COMMAND_PRINT_WITH_NUMBER_SOON,0x003260f4,FUN_003260f4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
493,COMMAND_SWITCH_ROADS_ON,0x0007f814,FUN_0007f814,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
494,COMMAND_SWITCH_ROADS_OFF,0x00326168,FUN_00326168,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
495,COMMAND_GET_NUMBER_OF_PASSENGERS,0x002e2cf4,FUN_002e2cf4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
496,COMMAND_GET_MAXIMUM_NUMBER_OF_PASSENGERS,0x0032628c,FUN_0032628c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
497,COMMAND_SET_CAR_DENSITY_MULTIPLIER,0x00326390,FUN_00326390,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
498,COMMAND_SET_CAR_HEAVY,0x002e2e18,FUN_002e2e18,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
499,COMMAND_CLEAR_CHAR_THREAT_SEARCH,0x000d99cc,FUN_000d99cc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
500,COMMAND_ACTIVATE_CRANE,0x0007f838,FUN_0007f838,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
501,COMMAND_DEACTIVATE_CRANE,0x0007f8f0,FUN_0007f8f0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
502,COMMAND_SET_MAX_WANTED_LEVEL,0x002e2e8c,FUN_002e2e8c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
503,COMMAND_SAVE_VAR_INT,0x001d42c0,FUN_001d42c0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
504,COMMAND_SAVE_VAR_FLOAT,0x0018be2c,FUN_0018be2c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
505,COMMAND_IS_CAR_IN_AIR_PROPER,0x001de044,FUN_001de044,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
506,COMMAND_IS_CAR_UPSIDEDOWN,0x002e308c,FUN_002e308c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
507,COMMAND_GET_PLAYER_CHAR,0x001db050,FUN_001db050,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
508,COMMAND_CANCEL_OVERRIDE_RESTART,0x001db0c0,FUN_001db0c0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
509,COMMAND_SET_POLICE_IGNORE_PLAYER,0x003263f4,FUN_003263f4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
510,COMMAND_ADD_PAGER_MESSAGE_WITH_NUMBER,0x002e30f4,FUN_002e30f4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
511,COMMAND_START_KILL_FRENZY,0x001d4394,FUN_001d4394,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
512,COMMAND_READ_KILL_FRENZY_STATUS,0x00326470,FUN_00326470,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
513,COMMAND_SQRT,0x002e3168,FUN_002e3168,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
514,COMMAND_LOCATE_PLAYER_ANY_MEANS_CAR_2D,0x0029a84c,FUN_0029a84c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
515,COMMAND_LOCATE_PLAYER_ON_FOOT_CAR_2D,0x002ec548,FUN_002ec548,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
516,COMMAND_LOCATE_PLAYER_IN_CAR_CAR_2D,0x002ec73c,FUN_002ec73c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
517,COMMAND_LOCATE_PLAYER_ANY_MEANS_CAR_3D,0x002ec7b0,FUN_002ec7b0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
518,COMMAND_LOCATE_PLAYER_ON_FOOT_CAR_3D,0x002ec87c,FUN_002ec87c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
519,COMMAND_LOCATE_PLAYER_IN_CAR_CAR_3D,0x002ec8f8,FUN_002ec8f8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
520,COMMAND_LOCATE_CHAR_ANY_MEANS_CAR_2D,0x002ec974,FUN_002ec974,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
521,COMMAND_LOCATE_CHAR_ON_FOOT_CAR_2D,0x002ec9ec,FUN_002ec9ec,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
522,COMMAND_LOCATE_CHAR_IN_CAR_CAR_2D,0x002eca68,FUN_002eca68,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
523,COMMAND_LOCATE_CHAR_ANY_MEANS_CAR_3D,0x00210d50,FUN_00210d50,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
524,COMMAND_LOCATE_CHAR_ON_FOOT_CAR_3D,0x00211348,FUN_00211348,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
525,COMMAND_LOCATE_CHAR_IN_CAR_CAR_3D,0x00326500,FUN_00326500,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
526,COMMAND_GENERATE_RANDOM_FLOAT_IN_RANGE,0x0032663c,FUN_0032663c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
527,COMMAND_GENERATE_RANDOM_INT_IN_RANGE,0x003266b0,FUN_003266b0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
528,COMMAND_LOCK_CAR_DOORS,0x0007f9a8,FUN_0007f9a8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
529,COMMAND_EXPLODE_CAR,0x0020e6bc,FUN_0020e6bc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
530,COMMAND_ADD_EXPLOSION,0x0020e740,FUN_0020e740,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
531,COMMAND_IS_CAR_UPRIGHT,0x003267b0,FUN_003267b0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
532,COMMAND_TURN_CHAR_TO_FACE_CHAR,0x001d43e4,FUN_001d43e4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
533,COMMAND_TURN_CHAR_TO_FACE_PLAYER,0x001d4440,FUN_001d4440,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
534,COMMAND_TURN_PLAYER_TO_FACE_CHAR,0x0032e860,FUN_0032e860,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
535,COMMAND_SET_CHAR_OBJ_GOTO_COORD_ON_FOOT,0x0020e7b0,FUN_0020e7b0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
536,COMMAND_SET_CHAR_OBJ_GOTO_COORD_IN_CAR,0x003268ac,FUN_003268ac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
537,COMMAND_CREATE_PICKUP,0x00004ea8,FUN_00004ea8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
538,COMMAND_HAS_PICKUP_BEEN_COLLECTED,0x0020eab4,FUN_0020eab4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
539,COMMAND_REMOVE_PICKUP,0x0029c6ac,FUN_0029c6ac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
540,COMMAND_SET_TAXI_LIGHTS,0x003269b4,FUN_003269b4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
541,COMMAND_PRINT_BIG_Q,0x002e31e4,FUN_002e31e4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
542,COMMAND_PRINT_WITH_NUMBER_BIG_Q,0x002ecae4,FUN_002ecae4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
543,COMMAND_SET_GARAGE,0x002ecbec,FUN_002ecbec,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
544,COMMAND_SET_GARAGE_WITH_CAR_MODEL,0x00326a38,FUN_00326a38,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
545,COMMAND_SET_TARGET_CAR_FOR_MISSION_GARAGE,0x0018bed4,FUN_0018bed4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
546,COMMAND_IS_CAR_IN_MISSION_GARAGE,0x0032ed54,FUN_0032ed54,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
547,COMMAND_SET_FREE_BOMBS,0x0029aa90,FUN_0029aa90,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
548,COMMAND_SET_POWERPOINT,0x0020ebac,FUN_0020ebac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
549,COMMAND_SET_ALL_TAXI_LIGHTS,0x0020ec20,FUN_0020ec20,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
550,COMMAND_IS_CAR_ARMED_WITH_ANY_BOMB,0x002eccf4,FUN_002eccf4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
551,COMMAND_APPLY_BRAKES_TO_PLAYERS_CAR,0x0029abec,FUN_0029abec,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
552,COMMAND_SET_PLAYER_HEALTH,0x0009e2b8,FUN_0009e2b8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
553,COMMAND_SET_CHAR_HEALTH,0x0020ec94,FUN_0020ec94,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
554,COMMAND_SET_CAR_HEALTH,0x0020ed3c,FUN_0020ed3c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
555,COMMAND_GET_PLAYER_HEALTH,0x00288f8c,FUN_00288f8c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
556,COMMAND_GET_CHAR_HEALTH,0x0029ad80,FUN_0029ad80,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
557,COMMAND_GET_CAR_HEALTH,0x002f0148,FUN_002f0148,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
558,COMMAND_IS_CAR_ARMED_WITH_BOMB,0x002e323c,FUN_002e323c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
559,COMMAND_CHANGE_CAR_COLOUR,0x0028e934,FUN_0028e934,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
560,COMMAND_SWITCH_PED_ROADS_ON,0x002e32b0,FUN_002e32b0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
561,COMMAND_SWITCH_PED_ROADS_OFF,0x000164d4,FUN_000164d4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
562,COMMAND_CHAR_LOOK_AT_CHAR_ALWAYS,0x00326ad4,FUN_00326ad4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
563,COMMAND_CHAR_LOOK_AT_PLAYER_ALWAYS,0x002e3364,FUN_002e3364,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
564,COMMAND_PLAYER_LOOK_AT_CHAR_ALWAYS,0x0029ae38,FUN_0029ae38,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
565,COMMAND_STOP_CHAR_LOOKING,0x00319608,FUN_00319608,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
566,COMMAND_STOP_PLAYER_LOOKING,0x002e345c,FUN_002e345c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
567,COMMAND_SWITCH_HELICOPTER,0x00326b50,FUN_00326b50,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
568,COMMAND_SET_GANG_ATTITUDE,0x002b8360,FUN_002b8360,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
569,COMMAND_SET_GANG_GANG_ATTITUDE,0x00253e3c,FUN_00253e3c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
570,COMMAND_SET_GANG_PLAYER_ATTITUDE,0x00253e68,FUN_00253e68,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
571,COMMAND_SET_GANG_PED_MODELS,0x00253e94,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
572,COMMAND_SET_GANG_CAR_MODEL,0x00288ff4,FUN_00288ff4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
573,COMMAND_SET_GANG_WEAPONS,0x002e34c8,FUN_002e34c8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
574,COMMAND_SET_CHAR_OBJ_RUN_TO_AREA,0x00326c38,FUN_00326c38,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
575,COMMAND_SET_CHAR_OBJ_RUN_TO_COORD,0x0007fb04,FUN_0007fb04,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
576,COMMAND_IS_PLAYER_TOUCHING_OBJECT_ON_FOOT,0x00016618,FUN_00016618,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
577,COMMAND_IS_CHAR_TOUCHING_OBJECT_ON_FOOT,0x0029af2c,FUN_0029af2c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
578,COMMAND_LOAD_SPECIAL_CHARACTER,0x001d449c,FUN_001d449c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
579,COMMAND_HAS_SPECIAL_CHARACTER_LOADED,0x001d4570,FUN_001d4570,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
580,COMMAND_FLASH_CAR,0x0012eca4,FUN_0012eca4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
581,COMMAND_FLASH_CHAR,0x0029af84,FUN_0029af84,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
582,COMMAND_FLASH_OBJECT,0x002e353c,FUN_002e353c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
583,COMMAND_IS_PLAYER_IN_REMOTE_MODE,0x001d4644,FUN_001d4644,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
584,COMMAND_ARM_CAR_WITH_BOMB,0x00319700,FUN_00319700,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
585,COMMAND_SET_CHAR_PERSONALITY,0x00319830,FUN_00319830,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
586,COMMAND_SET_CUTSCENE_OFFSET,0x001db130,FUN_001db130,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
587,COMMAND_SET_ANIM_GROUP_FOR_CHAR,0x00326c7c,FUN_00326c7c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
588,COMMAND_SET_ANIM_GROUP_FOR_PLAYER,0x002f019c,FUN_002f019c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
589,COMMAND_REQUEST_MODEL,0x002f026c,FUN_002f026c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
590,COMMAND_HAS_MODEL_LOADED,0x002e8860,FUN_002e8860,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
591,COMMAND_MARK_MODEL_AS_NO_LONGER_NEEDED,0x001db1b4,FUN_001db1b4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
592,COMMAND_GRAB_PHONE,0x0018bef8,FUN_0018bef8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
593,COMMAND_SET_REPEATED_PHONE_MESSAGE,0x002e360c,FUN_002e360c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
594,COMMAND_SET_PHONE_MESSAGE,0x0020ede0,FUN_0020ede0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
595,COMMAND_HAS_PHONE_DISPLAYED_MESSAGE,0x0029afd4,FUN_0029afd4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
596,COMMAND_TURN_PHONE_OFF,0x002e36e4,FUN_002e36e4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
597,COMMAND_DRAW_CORONA,0x002e3758,FUN_002e3758,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
598,COMMAND_DRAW_LIGHT,0x002e379c,FUN_002e379c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
599,COMMAND_STORE_WEATHER,0x00289048,FUN_00289048,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
600,COMMAND_RESTORE_WEATHER,0x002890d4,FUN_002890d4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
601,COMMAND_STORE_CLOCK,0x002891b0,FUN_002891b0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
602,COMMAND_RESTORE_CLOCK,0x0028920c,FUN_0028920c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
603,COMMAND_RESTART_CRITICAL_MISSION,0x0028e9a0,FUN_0028e9a0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
604,COMMAND_IS_PLAYER_PLAYING,0x001d4688,FUN_001d4688,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
605,COMMAND_SET_COLL_OBJ_NO_OBJ,0x002ece50,FUN_002ece50,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
606,COMMAND_SET_COLL_OBJ_WAIT_ON_FOOT,0x002ecef8,FUN_002ecef8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
607,COMMAND_SET_COLL_OBJ_FLEE_ON_FOOT_TILL_SAFE,0x002892dc,FUN_002892dc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
608,COMMAND_SET_COLL_OBJ_GUARD_SPOT,0x001db1fc,FUN_001db1fc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
609,COMMAND_SET_COLL_OBJ_GUARD_AREA,0x001db298,FUN_001db298,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
610,COMMAND_SET_COLL_OBJ_WAIT_IN_CAR,0x001d4770,FUN_001d4770,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
611,COMMAND_SET_COLL_OBJ_KILL_CHAR_ON_FOOT,0x00275b0c,FUN_00275b0c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
612,COMMAND_SET_COLL_OBJ_KILL_PLAYER_ON_FOOT,0x00326d1c,FUN_00326d1c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
613,COMMAND_SET_COLL_OBJ_KILL_CHAR_ANY_MEANS,0x00326d58,FUN_00326d58,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
614,COMMAND_SET_COLL_OBJ_KILL_PLAYER_ANY_MEANS,0x002ecfa0,FUN_002ecfa0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
615,COMMAND_SET_COLL_OBJ_FLEE_CHAR_ON_FOOT_TILL_SAFE,0x002ed01c,FUN_002ed01c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
616,COMMAND_SET_COLL_OBJ_FLEE_PLAYER_ON_FOOT_TILL_SAFE,0x002ed0e8,FUN_002ed0e8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
617,COMMAND_SET_COLL_OBJ_FLEE_CHAR_ON_FOOT_ALWAYS,0x0031987c,FUN_0031987c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
618,COMMAND_SET_COLL_OBJ_FLEE_PLAYER_ON_FOOT_ALWAYS,0x00326d94,FUN_00326d94,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
619,COMMAND_SET_COLL_OBJ_GOTO_CHAR_ON_FOOT,0x0018bf1c,FUN_0018bf1c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
620,COMMAND_SET_COLL_OBJ_GOTO_PLAYER_ON_FOOT,0x002ed14c,FUN_002ed14c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
621,COMMAND_SET_COLL_OBJ_LEAVE_CAR,0x002e3888,FUN_002e3888,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
622,COMMAND_SET_COLL_OBJ_ENTER_CAR_AS_PASSENGER,0x001db37c,FUN_001db37c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
623,COMMAND_SET_COLL_OBJ_ENTER_CAR_AS_DRIVER,0x001db4d4,FUN_001db4d4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
624,COMMAND_SET_COLL_OBJ_FOLLOW_CAR_IN_CAR,0x002ed188,FUN_002ed188,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
625,COMMAND_SET_COLL_OBJ_FIRE_AT_OBJECT_FROM_VEHICLE,0x00326e6c,FUN_00326e6c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
626,COMMAND_SET_COLL_OBJ_DESTROY_OBJECT,0x00326edc,FUN_00326edc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
627,COMMAND_SET_COLL_OBJ_DESTROY_CAR,0x002e38fc,FUN_002e38fc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
628,COMMAND_SET_COLL_OBJ_GOTO_AREA_ON_FOOT,0x002e3964,FUN_002e3964,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
629,COMMAND_SET_COLL_OBJ_GOTO_AREA_IN_CAR,0x002e39d4,FUN_002e39d4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
630,COMMAND_SET_COLL_OBJ_FOLLOW_CAR_ON_FOOT_WITH_OFFSET,0x00326f50,FUN_00326f50,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
631,COMMAND_SET_COLL_OBJ_GUARD_ATTACK,0x001db560,FUN_001db560,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
632,COMMAND_SET_COLL_OBJ_FOLLOW_ROUTE,0x00326fd8,FUN_00326fd8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
633,COMMAND_SET_COLL_OBJ_GOTO_COORD_ON_FOOT,0x0020eec8,FUN_0020eec8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
634,COMMAND_SET_COLL_OBJ_GOTO_COORD_IN_CAR,0x00082128,FUN_00082128,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
635,COMMAND_SET_COLL_OBJ_RUN_TO_AREA,0x00082148,FUN_00082148,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
636,COMMAND_SET_COLL_OBJ_RUN_TO_COORD,0x00082168,FUN_00082168,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
637,COMMAND_ADD_PEDS_IN_AREA_TO_COLL,0x000821a4,FUN_000821a4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
638,COMMAND_ADD_PEDS_IN_VEHICLE_TO_COLL,0x000bd7a8,FUN_000bd7a8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
639,COMMAND_CLEAR_COLL,0x002e3a60,FUN_002e3a60,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
640,COMMAND_IS_COLL_IN_CARS,0x0029c7c0,FUN_0029c7c0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
641,COMMAND_LOCATE_COLL_ANY_MEANS_2D,0x001db5c8,FUN_001db5c8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
642,COMMAND_LOCATE_COLL_ON_FOOT_2D,0x0029b05c,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
643,COMMAND_LOCATE_COLL_IN_CAR_2D,0x0029b0ec,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
644,COMMAND_LOCATE_STOPPED_COLL_ANY_MEANS_2D,0x00289338,FUN_00289338,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
645,COMMAND_LOCATE_STOPPED_COLL_ON_FOOT_2D,0x0032703c,FUN_0032703c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
646,COMMAND_LOCATE_STOPPED_COLL_IN_CAR_2D,0x001db60c,FUN_001db60c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
